id,period,model,rule,piq,y,irate,rrate,pi
108,52,NK_NS14,Taylor,-0.00038463700911961496,0.000238389999140054,-0.0004959380021318793,-0.00012711400631815195,-0.00041008798871189356
108,53,NK_NS14,Taylor,-0.0003688239958137274,0.00022858899319544435,-0.0004755489935632795,-0.00012188800610601902,-0.0003932290128432214
108,54,NK_NS14,Taylor,-0.0003536609874572605,0.00021919100254308432,-0.0004559980006888509,-0.00011687699588946998,-0.0003770620096474886
108,55,NK_NS14,Taylor,-0.0003391210047993809,0.0002101800055243075,-0.0004372510011307895,-0.00011207201168872416,-0.0003615609894040972
108,56,NK_NS14,Taylor,-0.00032517898944206536,0.0002015390055021271,-0.0004192749911453575,-0.00010746499174274504,-0.00034669600427150726
108,57,NK_NS14,Taylor,-0.00031180999940261245,0.00019325299945194274,-0.00040203798562288284,-0.00010304697207175195,-0.0003324430144857615
108,58,NK_NS14,Taylor,-0.0002989910135511309,0.00018530800298321992,-0.00038550898898392916,-9.880997822619975e-05,-0.00031877501169219613
108,59,NK_NS14,Taylor,-0.0002866990107577294,0.00017769000260159373,-0.00036966000334359705,-9.474801481701434e-05,-0.0003056699933949858
108,60,NK_NS14,Taylor,-0.0002749119885265827,0.0001703849993646145,-0.0003544630017131567,-9.085299097932875e-05,-0.00029310298850759864
108,61,NK_NS14,Taylor,-0.00026361001073382795,0.00016337999841198325,-0.0003398899862077087,-8.711699047125876e-05,-0.00028105301316827536
108,62,NK_NS14,Taylor,-0.00025277299573644996,0.00015666299441363662,-0.0003259159857407212,-8.353499288205057e-05,-0.0002694989962037653
108,63,NK_NS14,Taylor,-0.00024238099285867065,0.00015022199659142643,-0.0003125169896520674,-8.010098827071488e-05,-0.000258418993325904
108,64,NK_NS14,Taylor,-0.00023241600138135254,0.00014404600369744003,-0.0002996689872816205,-7.680799171794206e-05,-0.00024779498926363885
108,65,NK_NS14,Taylor,-0.00022286099556367844,0.00013812399993184954,-0.00028734898660331964,-7.36499932827428e-05,-0.00023760799376759678
108,66,NK_NS14,Taylor,-0.00021369899332057685,0.0001324460026808083,-0.00027553600375540555,-7.062300574034452e-05,-0.00022783900203648955
108,67,NK_NS14,Taylor,-0.00020491299801506102,0.00012700099614448845,-0.00026420800713822246,-6.771901098545641e-05,-0.00021847200696356595
108,68,NK_NS14,Taylor,-0.00019648899615276605,0.00012177899770904332,-0.00025334599195048213,-6.493499677162617e-05,-0.00020948999735992402
108,69,NK_NS14,Taylor,-0.00018841099517885596,0.00011677300062729046,-0.00024292999296449125,-6.22649968136102e-05,-0.00020087799930479378
108,70,NK_NS14,Taylor,-0.00018066499615088105,0.0001119719963753596,-0.00023294299899134785,-5.97059988649562e-05,-0.00019261900160927325
108,71,NK_NS14,Taylor,-0.00017323700012639165,0.00010736900003394112,-0.0002233660052297637,-5.725100345443934e-05,-0.0001846999948611483
108,72,NK_NS14,Taylor,-0.00016611500177532434,0.00010295499669155106,-0.00021418300457298756,-5.489699833560735e-05,-0.00017710699466988444
108,73,NK_NS14,Taylor,-0.0001592860062373802,9.872190275928006e-05,-0.00020537800446618348,-5.264100036583841e-05,-0.000169826002093032
108,74,NK_NS14,Taylor,-0.00015273700410034508,9.46631989791058e-05,-0.0001969339937204495,-5.0475995521992445e-05,-0.0001628439931664616
108,75,NK_NS14,Taylor,-0.00014645799819845706,9.07713983906433e-05,-0.00018883800657931715,-4.840100882574916e-05,-0.00015614900621585548
108,76,NK_NS14,Taylor,-0.000140436997753568,8.703969797352329e-05,-0.00018107400683220476,-4.6411005314439535e-05,-0.00014972900680731982
108,77,NK_NS14,Taylor,-0.00013466300151776522,8.346130198333412e-05,-0.00017363000370096415,-4.450300184544176e-05,-0.00014357399777509272
108,78,NK_NS14,Taylor,-0.0001291270018555224,8.002999675227329e-05,-0.00016649199824314564,-4.2674000724218786e-05,-0.00013767099881079048
108,79,NK_NS14,Taylor,-0.00012381799751892686,7.673980144318193e-05,-0.0001596469955984503,-4.091899609193206e-05,-0.00013201100227888674
108,80,NK_NS14,Taylor,-0.00011872799950651824,7.358490256592631e-05,-0.00015308399451896548,-3.923699114238843e-05,-0.00012658399646170437
108,81,NK_NS14,Taylor,-0.00011384700337657705,7.055969763314351e-05,-0.00014679000014439225,-3.762399865081534e-05,-0.00012137999874539673
108,82,NK_NS14,Taylor,-0.00010916600149357691,6.765880243619904e-05,-0.0001407550007570535,-3.6076999094802886e-05,-0.00011639000149443746
108,83,NK_NS14,Taylor,-0.00010467800166225061,6.48772984277457e-05,-0.00013496799510903656,-3.4592994779814035e-05,-0.00011160499707330018
108,84,NK_NS14,Taylor,-0.00010037500032922253,6.220999785000458e-05,-0.00012942000466864556,-3.3172007533721626e-05,-0.0001070159996743314
108,85,NK_NS14,Taylor,-9.624799713492393e-05,5.965240052319132e-05,-0.00012409899500198662,-3.180789644829929e-05,-0.00010261699935654178
108,86,NK_NS14,Taylor,-9.229109855368733e-05,5.7199998991563916e-05,-0.00011899699893547222,-3.0500195862259716e-05,-9.839799895416945e-05
108,87,NK_NS14,Taylor,-8.84968030732125e-05,5.484839857672341e-05,-0.00011410500155761838,-2.9246504709590226e-05,-9.435260290047154e-05
108,88,NK_NS14,Taylor,-8.485849684802815e-05,5.259349927655421e-05,-0.00010941400250885636,-2.8044203645549715e-05,-9.047360072145239e-05
108,89,NK_NS14,Taylor,-8.136979886330664e-05,5.0431299314368516e-05,-0.0001049150014296174,-2.689040411496535e-05,-8.675410208525136e-05
108,90,NK_NS14,Taylor,-7.802459731465206e-05,4.835789877688512e-05,-0.00010060200293082744,-2.5785200705286115e-05,-8.318739855894819e-05
108,91,NK_NS14,Taylor,-7.481680222554132e-05,4.6369801566470414e-05,-9.64662031037733e-05,-2.4725202820263803e-05,-7.97674001660198e-05
