key,model,rule,y_cum20,y_peak,y_trough,y_std,y_tpeak,y_ttrough,piq_cum20,piq_peak,piq_trough,piq_std,piq_tpeak,piq_ttrough,irate_cum20,irate_peak,irate_trough,irate_std,irate_tpeak,irate_ttrough,rrate_cum20,rrate_peak,rrate_trough,rrate_std,rrate_tpeak,rrate_ttrough,cluster_raw,k_selected,silhouette
NK_CFP10||Inertial_Taylor,NK_CFP10,Inertial_Taylor,3.6786152664572,2.155967950820923,0.001968607073649764,0.48097160976020953,0,20,0.5515277176164091,0.5020878911018372,-0.019930845126509666,0.11120700058569874,0,3,-1.3298181596328504,-0.0006983639905229211,-0.6834332346916199,0.1587925525132836,20,0,-1.3787966865638737,-0.00023706999490968883,-0.8268857002258301,0.1878886463714926,20,0,0,2,0.3978362051613031
NK_CFP10||Taylor,NK_CFP10,Taylor,0.7480704713379964,0.7882077693939209,-0.0538555271923542,0.16888783372648253,0,1,0.03683475300204009,0.10280674695968628,-0.028423050418496132,0.02348786165235579,0,1,-0.5703895514743635,0.015881458297371864,-0.5673435926437378,0.12087630995736018,3,0,-0.5043184416863369,0.017669888213276863,-0.538920521736145,0.11528522491525178,3,0,0,2,0.3978362051613031
NK_CGG02||Growth,NK_CGG02,Growth,1.6413445867456176,0.7796738743782043,2.1076100892969407e-05,0.1818411964137142,0,20,1.552488280378384,0.695857584476471,2.2563499442185275e-05,0.16353078983280406,0,20,-1.6711897719960689,-1.6616799257462844e-05,-0.8373041152954102,0.2008795006167244,20,0,-2.527834127562528,-3.0271698051365092e-05,-1.2022006511688232,0.2864811466626753,20,0,1,2,0.3978362051613031
NK_CGG02||Inertial_Taylor,NK_CGG02,Inertial_Taylor,1.3117543014092057,0.704458475112915,2.0499999919820766e-08,0.16460417609354627,0,20,0.9897479299571614,0.5586502552032471,1.5299999489570837e-08,0.12836605996972844,0,20,-1.8595009151566515,-4.449999835287599e-08,-0.859569251537323,0.21229456783925418,20,0,-2.2905985970426563,-5.106999978465865e-08,-1.118478536605835,0.26967857689628344,20,0,1,2,0.3978362051613031
NK_CGG02||Taylor,NK_CGG02,Taylor,0.20650344697825473,0.2392580360174179,-0.01932683028280735,0.05152303094858909,0,1,0.0693372237964664,0.08881921321153641,-0.014002381823956966,0.019384978641694833,0,1,-0.7927424425037407,0.023238642141222954,-0.8470637798309326,0.18112295297538894,3,0,-0.7732604520779784,0.024158505722880363,-0.8330613970756531,0.17822825704877637,1,0,1,2,0.3978362051613031
NK_CK08||Growth,NK_CK08,Growth,1.8139401422813535,0.19488944113254547,0.012537929229438305,0.06196747449107522,2,20,0.21090103324968368,0.032836444675922394,0.001080046989955008,0.009406130739950207,0,20,-3.6250653518363833,-0.009416782297194004,-0.9812252521514893,0.2527603230033801,20,0,-3.8040387593209743,-0.01032562367618084,-1.0093281269073486,0.2604489559592477,20,0,1,2,0.3978362051613031
NK_CK08||Inertial_Taylor,NK_CK08,Inertial_Taylor,1.1169021475070622,0.1594955325126648,0.00047195798833854496,0.05598477138503199,2,20,0.11416035045368744,0.025461724027991295,5.0199997758682e-07,0.0075353703542797605,0,20,-3.2718291060919,0.0006264600087888539,-0.9839577674865723,0.2641923489665027,18,0,-3.3605245620710775,0.0006185485399328172,-1.004883885383606,0.27025679573941963,18,0,1,2,0.3978362051613031
NK_CK08||Taylor,NK_CK08,Taylor,0.09061299581480853,0.030780654400587082,8.28456995805027e-06,0.007835299711916873,0,20,0.006033330648492097,0.0028571460861712694,1.7899999704695801e-07,0.0006527071294683648,0,20,-0.9456440900698908,0.011713800951838493,-0.9835382699966431,0.2098801289520456,1,0,-0.9488204191966361,0.010876228101551533,-0.9847566485404968,0.21011590533599953,1,0,1,2,0.3978362051613031
NK_CW09||Growth,NK_CW09,Growth,7.373788666445762,2.8439559936523438,0.005471768788993359,0.643190217162879,0,20,2.538392575457692,0.7210501432418823,0.002336004050448537,0.17766890025256016,0,20,-0.18177080345049035,0.2987472712993622,-0.5769070386886597,0.1479202895714474,3,0,-2.000882192282006,0.09397850930690765,-1.0215345621109009,0.23149527159033195,3,0,0,2,0.3978362051613031
NK_CW09||Inertial_Taylor,NK_CW09,Inertial_Taylor,3.736831305844021,2.1477255821228027,-2.369920002820436e-05,0.492774070995545,0,10,0.5890980758772457,0.3623577058315277,-0.0005191040108911693,0.08200385672129785,0,7,-1.2479896403474413,0.0041610319167375565,-0.6975632905960083,0.16394237603628575,6,0,-1.4747277689693874,0.004680135753005743,-0.8492544889450073,0.1973981331086174,6,0,0,2,0.3978362051613031
NK_CW09||Taylor,NK_CW09,Taylor,0.8176921431613664,0.7987602949142456,-0.005556317046284676,0.16993201330707114,0,2,0.07691205819673996,0.07562662661075592,-0.002342479070648551,0.01610673105805157,0,1,-0.4757901517996288,0.027219468727707863,-0.5722598433494568,0.12320632397560631,1,0,-0.4770765101284269,0.028066959232091904,-0.5699173808097839,0.12266120827206979,1,0,0,2,0.3978362051613031
NK_DEFK17||Growth,NK_DEFK17,Growth,1.6692842988850316,0.5479986667633057,-0.001981025096029043,0.1355089030120564,0,20,0.8616402364423266,0.39061886072158813,-0.0017490979516878724,0.0913451748414695,0,19,-2.6858181501738727,-0.006922453176230192,-0.8948796391487122,0.21612430386580345,20,0,-3.1551716928370297,-0.005254613235592842,-1.0945460796356201,0.26347841278642475,20,0,1,2,0.3978362051613031
NK_DEFK17||Inertial_Taylor,NK_DEFK17,Inertial_Taylor,1.1602022498263977,0.48811033368110657,-0.002627837937325239,0.11998510685513306,0,16,0.5487760075193364,0.3289133310317993,-0.002442243043333292,0.0758541655793642,0,8,-2.5842696190811694,-0.0036349049769341946,-0.9081506133079529,0.2279303078114411,20,0,-2.803537064930424,-0.003039649920538068,-1.058191180229187,0.2607406940238659,20,0,1,2,0.3978362051613031
NK_DEFK17||Taylor,NK_DEFK17,Taylor,0.09844453434925526,0.15544915199279785,-0.011832303367555141,0.033800303987764464,0,1,0.023859019829615136,0.05556809529662132,-0.015052364207804203,0.012639451492353515,0,1,-0.9150492715416476,0.009277247823774815,-0.9014374017715454,0.19187876847160232,1,0,-0.8833879713201895,0.016510378569364548,-0.8863850235939026,0.18888027046382497,1,0,1,2,0.3978362051613031
NK_DT12||Growth,NK_DT12,Growth,4.486834472299961,2.516909122467041,0.0001050729988492094,0.5574994128533278,0,20,2.4077672115017776,1.008239507675171,8.175060065696016e-05,0.23579404833160286,0,20,-0.3881784019558836,0.2587026357650757,-0.5908638834953308,0.14602724085963625,3,0,-1.7877580291697086,0.10972560942173004,-1.095599889755249,0.25088091831508486,3,0,0,2,0.3978362051613031
NK_DT12||Inertial_Taylor,NK_DT12,Inertial_Taylor,3.182845463680068,2.046687364578247,-0.002707886043936014,0.4604379073886929,0,5,0.7852014679985811,0.5567755103111267,-0.0010131469462066889,0.12259921419106876,0,4,-1.2307749997744073,0.0006976969889365137,-0.6919663548469543,0.16215368116448264,5,0,-1.4592009296466346,0.0009710750309750438,-0.8737763166427612,0.20016858086957215,5,0,0,2,0.3978362051613031
NK_DT12||Taylor,NK_DT12,Taylor,0.6974915392606036,0.7643920183181763,-0.03597535565495491,0.16376468623101642,0,1,0.05443889799277452,0.0705542117357254,-0.012430034577846527,0.015447562926934826,0,1,-0.5695958679237247,0.013869459740817547,-0.5913461446762085,0.12621305097092095,3,0,-0.553480576208703,0.013141929171979427,-0.5789161324501038,0.12361070814334511,3,0,0,2,0.3978362051613031
NK_ET14||Growth,NK_ET14,Growth,0.05045386507117655,0.040775638073682785,-0.005006496794521809,0.012273333084592844,0,13,4.00511759519577,0.2630532681941986,0.13914312422275543,0.03531210150031893,0,20,0.9733665715903044,0.2573683261871338,-0.9702417850494385,0.3373183821955837,14,0,-2.903315745294094,0.10235719382762909,-1.2204389572143555,0.3659955645790106,18,0,1,2,0.3978362051613031
NK_ET14||Inertial_Taylor,NK_ET14,Inertial_Taylor,0.04952439313638024,0.04076865687966347,-0.004977751988917589,0.012261062192302705,0,12,4.007455796003342,0.2630031108856201,0.13923200964927673,0.03523541477632552,0,20,1.0141547061502934,0.25753459334373474,-0.9702473878860474,0.3376604125669814,14,0,-2.8649817258119583,0.10101069509983063,-1.2203938961029053,0.36612251092156317,17,0,1,2,0.3978362051613031
NK_ET14||Taylor,NK_ET14,Taylor,-0.019548491189198103,0.02566682919859886,-0.004918642807751894,0.006088736960763998,0,3,2.6926627457141876,0.16591127216815948,0.09328701347112656,0.02116407712988636,0,20,2.8142638877034187,0.23369325697422028,-0.9249498844146729,0.238533045271838,3,0,0.19759370386600494,0.08485335111618042,-1.0825538635253906,0.24546976351391397,3,0,1,2,0.3978362051613031
NK_FLMF18||Growth,NK_FLMF18,Growth,1.6544948513510462,0.7453628182411194,4.2932599171763286e-05,0.17509783628601622,0,20,1.5723713757179212,0.819537341594696,4.024759982712567e-05,0.18040319941116756,0,20,-1.641297738353387,-2.639179911056999e-05,-0.8299980163574219,0.19843056914448387,20,0,-2.394156957845553,-5.158509884495288e-05,-1.1185053586959839,0.2667273030523353,20,0,1,2,0.3978362051613031
NK_FLMF18||Inertial_Taylor,NK_FLMF18,Inertial_Taylor,1.3187197136311752,0.6748038530349731,1.1899999918796311e-07,0.15869799580829957,0,20,1.000223408121311,0.6729333996772766,5.840000127932399e-08,0.14614754073550867,0,20,-1.8403047113951772,-1.8100000431786611e-07,-0.8525620102882385,0.20952502355582692,20,0,-2.1675947811355627,-2.0769999764524982e-07,-1.0420846939086914,0.25148269048173655,20,0,1,2,0.3978362051613031
NK_FLMF18||Taylor,NK_FLMF18,Taylor,0.2052844278858112,0.22696255147457123,-0.014903943054378033,0.04871095657108243,0,1,0.07353415228548266,0.13154497742652893,-0.06026940420269966,0.03139370613548423,0,1,-0.7870565743012806,0.025830179452896118,-0.8371893763542175,0.17905373783118841,3,0,-0.7290457363456082,0.022721322253346443,-0.776919960975647,0.166180939760855,3,0,1,2,0.3978362051613031
NK_GHP16||Growth,NK_GHP16,Growth,2.2712498160544783,1.0217559337615967,0.0021653370931744576,0.23752290883813812,0,20,1.6533568562881555,0.7020981311798096,-0.0005245499778538942,0.16632583639559287,0,20,-1.511082467972301,0.01951572112739086,-0.8064588308334351,0.19094483618276717,3,0,-2.4618059420608915,-0.0005098629626445472,-1.1851766109466553,0.2801256841288291,20,0,1,2,0.3978362051613031
NK_GHP16||Inertial_Taylor,NK_GHP16,Inertial_Taylor,1.6959888277342543,0.8983083367347717,0.0014315929729491472,0.20938577594504312,0,20,0.8866471500950865,0.5266491174697876,-0.0020029540173709393,0.12133979881507449,0,9,-1.8122282205149531,-0.001988200005143881,-0.8383381366729736,0.2050297416138481,20,0,-2.1705677419668064,-0.00032961496617645025,-1.0796568393707275,0.25893215457846885,20,0,1,2,0.3978362051613031
NK_GHP16||Taylor,NK_GHP16,Taylor,0.2723615411523497,0.3068206012248993,-0.02266843616962433,0.0659541455281533,0,1,0.06053957459516823,0.08542142063379288,-0.013105547986924648,0.01868439134549508,0,1,-0.7723467188770883,0.021673595532774925,-0.8145566582679749,0.17405315145065484,3,0,-0.7471785868692677,0.021558629348874092,-0.8014510869979858,0.17141683304658917,1,0,1,2,0.3978362051613031
NK_GK11||Growth,NK_GK11,Growth,5.138504549860954,0.4940570592880249,0.057259440422058105,0.14995969621917304,2,20,2.3523143969941884,0.6309373378753662,-0.02978004515171051,0.19498558937121677,0,20,-0.11766463122330606,0.27146071195602417,-0.9007350206375122,0.2612805188297424,5,0,-1.8096484122797847,0.17863096296787262,-1.4724535942077637,0.39141302582946463,6,0,1,2,0.3978362051613031
NK_GK11||Inertial_Taylor,NK_GK11,Inertial_Taylor,3.678619474172592,0.3829213082790375,0.03765810281038284,0.11858793212462417,2,20,-0.22380023449659348,0.3710487186908722,-0.07926463335752487,0.12312898336023945,0,9,-2.179918925045058,0.06487177312374115,-0.933391809463501,0.23417311667453689,6,0,-1.5346971899271011,0.14019447565078735,-1.221966028213501,0.32246170666489676,6,0,1,2,0.3978362051613031
NK_GK11||Taylor,NK_GK11,Taylor,0.9796362640336156,0.08118458837270737,0.01212942786514759,0.024255510377561622,3,20,-0.1693066622246988,0.04235949367284775,-0.01833004131913185,0.013337268242968273,0,18,-0.7234700244152918,0.05617319047451019,-0.9537102580070496,0.20718901625662944,3,0,-0.49425057228654623,0.05592350289225578,-0.9553090333938599,0.2092576441561479,3,0,1,2,0.3978362051613031
NK_GK13||Growth,NK_GK13,Growth,4.635616239160299,0.5509448647499084,0.045756690204143524,0.1774226998100221,2,20,2.091858764179051,0.7708249688148499,-0.02715999446809292,0.20934121964872074,0,15,-0.573924457654357,0.25371313095092773,-0.8830710649490356,0.2458811328691481,5,0,-1.874421026557684,0.18075905740261078,-1.420066237449646,0.366909860902111,5,0,1,2,0.3978362051613031
NK_GK13||Inertial_Taylor,NK_GK13,Inertial_Taylor,3.323631402105093,0.42561256885528564,0.03225398436188698,0.13843275994280507,2,20,-0.12264342419803143,0.45929452776908875,-0.07937667518854141,0.13163440830803813,0,8,-2.2383838663809,0.060688041150569916,-0.9216174483299255,0.22647740342685482,6,0,-1.614206962287426,0.13801559805870056,-1.1889545917510986,0.3067858026414608,6,0,1,2,0.3978362051613031
NK_GK13||Taylor,NK_GK13,Taylor,0.8848471427336335,0.09302302449941635,0.008742759935557842,0.030670653331060522,2,20,-0.13061105558881536,0.06259909272193909,-0.0183601975440979,0.018227415143054676,0,14,-0.716610660078004,0.07866562902927399,-0.9422353506088257,0.20601638343736747,3,0,-0.508033930324018,0.07341756671667099,-0.9493809938430786,0.20852990827551804,3,0,1,2,0.3978362051613031
NK_GLSV07||Growth,NK_GLSV07,Growth,2.4664850983190263,2.222168445587158,-0.10607805103063583,0.4756141055021554,0,2,2.3649219957235914,2.0130364894866943,-0.024101421236991882,0.4276463846190121,0,2,-0.44863085479300935,0.24776946008205414,-0.5335067510604858,0.13300069408407128,3,0,-0.8003749015406356,0.10934026539325714,-0.7063373923301697,0.15475700381240937,3,0,0,2,0.3978362051613031
NK_GLSV07||Inertial_Taylor,NK_GLSV07,Inertial_Taylor,1.9509512097138213,1.9259309768676758,-0.10268957167863846,0.41333633137484077,0,3,1.396370746428147,1.6061186790466309,-0.15707820653915405,0.34621928058379053,0,2,-0.925587955978699,0.05202633887529373,-0.6086850166320801,0.14126418244559077,3,0,-0.715065476601012,0.038749951869249344,-0.6169732809066772,0.13332871852246053,3,0,0,2,0.3978362051613031
NK_GLSV07||Taylor,NK_GLSV07,Taylor,0.4659952652600623,0.6787489056587219,-0.17048323154449463,0.1522535601550198,0,1,0.19945872239622986,0.3880542516708374,-0.17893508076667786,0.09349055479589544,0,1,-0.46752513809042284,0.06209908053278923,-0.5151051878929138,0.11156567028526237,3,0,-0.2788030816882383,0.03196341544389725,-0.33617010712623596,0.07308319227587637,3,0,0,2,0.3978362051613031
NK_GM07||Growth,NK_GM07,Growth,12.783194314688444,3.799293279647827,0.05360741540789604,0.8298416474714093,0,20,3.2941936925053596,0.6255804300308228,0.01578725129365921,0.1588544663062601,0,20,1.0149883860722184,0.4298206865787506,-0.46644020080566406,0.14987342200616588,3,0,-1.6668641408905387,0.15465909242630005,-0.9064561724662781,0.20635848653702987,3,0,0,2,0.3978362051613031
NK_GM07||Inertial_Taylor,NK_GM07,Inertial_Taylor,4.644408904482297,2.7813913822174072,2.3600000426116097e-11,0.6306173402374236,0,20,0.37261565586622286,0.23080231249332428,1.5500000371745926e-12,0.05187466374344017,0,20,-1.1188720934831584,-7.739999613454174e-12,-0.6306883692741394,0.145391067406272,20,0,-1.2606854665338927,-8.112999855258707e-12,-0.7233477234840393,0.16584099788807768,20,0,0,2,0.3978362051613031
NK_GM07||Taylor,NK_GM07,Taylor,0.9450242645658935,1.011533498764038,-0.030761612579226494,0.2162935588093864,0,1,0.04185718582813303,0.047305699437856674,-0.0033040170092135668,0.01016262919824075,0,1,-0.4647020728844276,0.008148419670760632,-0.47649359703063965,0.10161663812515125,3,0,-0.4592535719132476,0.007973761297762394,-0.4731895923614502,0.10093744038901944,3,0,0,2,0.3978362051613031
NK_GSSZ17||Growth,NK_GSSZ17,Growth,2.6160008251390536,0.8671409487724304,-0.00589109817519784,0.22852813334742503,0,15,1.0521277626103256,0.202644944190979,-0.0005233570118434727,0.06699300927750967,2,0,-2.437108291313052,0.0014940790133550763,-0.8916564583778381,0.22269301761450724,18,0,-3.489992158662062,0.0011806889669969678,-1.0611921548843384,0.2818605700748525,19,0,1,2,0.3978362051613031
NK_GSSZ17||Inertial_Taylor,NK_GSSZ17,Inertial_Taylor,1.7016780567355454,0.7358421087265015,-0.013446420431137085,0.19014205564723302,0,8,0.5210888190194964,0.1300036609172821,-0.054007966071367264,0.044789504129537,2,0,-2.377333949203603,0.011626365594565868,-0.9130829572677612,0.24050631756013038,9,0,-2.9540394343202934,0.009491617791354656,-1.0109347105026245,0.27794753465492894,10,0,1,2,0.3978362051613031
NK_GSSZ17||Taylor,NK_GSSZ17,Taylor,0.19743868630030192,0.22966556251049042,-0.007808572147041559,0.049313220940399624,0,3,0.02831821685686009,0.03093336895108223,-0.0325300395488739,0.010421668377194614,1,0,-0.8593101105070673,0.017482899129390717,-0.8973659873008728,0.1915491463277544,4,0,-0.9203639814513735,0.01700919307768345,-0.9282993674278259,0.19785734158492538,4,0,1,2,0.3978362051613031
NK_IR04||Growth,NK_IR04,Growth,1.544998124754784,0.6783192157745361,3.421569999773055e-05,0.1611537772370408,0,20,1.4432108898217848,0.6026627421379089,3.5101398680126294e-05,0.1442899081901964,0,20,-1.8350494582609826,-2.975839925056789e-05,-0.8587104678153992,0.20791600949861405,20,0,-2.6756194382433023,-5.1506398449419066e-05,-1.1966891288757324,0.28875621449128064,20,0,1,2,0.3978362051613031
NK_IR04||Inertial_Taylor,NK_IR04,Inertial_Taylor,1.2416639243907213,0.6167885065078735,3.339999921081471e-08,0.14661110789292986,0,20,0.9290046132768843,0.4846994876861572,2.2500000085301508e-08,0.11323268370825061,0,20,-1.985661000071545,-6.599999835543713e-08,-0.8774608373641968,0.21868807758704972,20,0,-2.429966180320946,-7.554000092113711e-08,-1.1212455034255981,0.27406103017856703,20,0,1,2,0.3978362051613031
NK_IR04||Taylor,NK_IR04,Taylor,0.18566276332233053,0.20924633741378784,-0.013391297310590744,0.04493618276261319,0,1,0.05826463752674696,0.07152112573385239,-0.00920903030782938,0.015515060347954175,0,1,-0.8197716273814856,0.019807450473308563,-0.8685563802719116,0.18560008475621317,3,0,-0.806515131296417,0.020631009712815285,-0.8593473434448242,0.18370011531167454,1,0,1,2,0.3978362051613031
NK_KM16||Growth,NK_KM16,Growth,0.6899363147094846,0.3291443884372711,0.0041261399164795876,0.0754059901275422,0,20,1.453081483266459,0.8001660704612732,-4.3890300730708987e-05,0.1833514098524188,0,20,-1.81182724685641,-6.146889791125432e-05,-0.8838413953781128,0.2165909912054173,17,0,-2.4646981118385156,-1.902430085465312e-05,-1.2526482343673706,0.29903132964274126,18,0,1,2,0.3978362051613031
NK_KM16||Inertial_Taylor,NK_KM16,Inertial_Taylor,0.6301655711140484,0.31459084153175354,0.0036462999414652586,0.07221896776500496,0,20,1.1405500879045576,0.7295624017715454,-0.0038905059918761253,0.16697918563119984,0,7,-1.9540532929822803,-0.0038115910720080137,-0.8922796845436096,0.2203560686803875,8,0,-2.361272793961689,1.006200909614563e-05,-1.2092543840408325,0.28985040874755175,8,0,1,2,0.3978362051613031
NK_KM16||Taylor,NK_KM16,Taylor,0.09826143510872498,0.10525447875261307,-0.010333352722227573,0.02264095721018744,0,1,0.07305242310394533,0.11446315050125122,-0.02404112182557583,0.02537202384245492,0,1,-0.8401186235860223,0.029253896325826645,-0.9044491052627563,0.1935893885186607,3,0,-0.7981872634845786,0.03792320191860199,-0.880407989025116,0.18872338741756964,1,0,1,2,0.3978362051613031
NK_KRS12||Growth,NK_KRS12,Growth,0.537583282450214,0.2601664662361145,-0.03459930792450905,0.08548896964315167,1,6,2.3848848762572743,0.615003764629364,-0.04632570967078209,0.20434606666719954,1,8,-0.5118850339204073,0.20128083229064941,-0.9256928563117981,0.2561019141292741,5,0,-2.435112831182778,0.23130080103874207,-1.540696620941162,0.4359576482767671,6,0,1,2,0.3978362051613031
NK_KRS12||Inertial_Taylor,NK_KRS12,Inertial_Taylor,0.4971935760695487,0.24516570568084717,-0.03583485260605812,0.08058814141284633,1,6,2.1793612788897008,0.5636630654335022,-0.03968781605362892,0.18326646623383178,1,8,-0.5723021049052477,0.20365947484970093,-0.9303253889083862,0.25928989097790806,6,0,-2.3254198655486107,0.24330811202526093,-1.4939885139465332,0.42228418233940873,6,0,1,2,0.3978362051613031
NK_KRS12||Taylor,NK_KRS12,Taylor,0.06847584813658614,0.060244329273700714,-0.0027325800620019436,0.014252469245457904,0,11,0.35397055093199015,0.07384800910949707,0.004084916785359383,0.0179604250804107,0,20,-0.44454977475106716,0.07357139885425568,-0.9421848058700562,0.2069937475249334,3,0,-0.7284217567648739,0.053455375134944916,-0.99870365858078,0.2160083921595614,3,0,1,2,0.3978362051613031
NK_KW16||Growth,NK_KW16,Growth,8.034493565559387,0.7976281046867371,0.09472858160734177,0.2430355521494035,2,20,2.7800759617239237,0.9290108680725098,-0.05187980458140373,0.26485122583595894,0,18,0.7833635848946869,0.44540563225746155,-0.8522318601608276,0.29041688605555943,5,0,-1.0193063355982304,0.31291764974594116,-1.5344350337982178,0.4180015688066752,5,0,1,2,0.3978362051613031
NK_KW16||Inertial_Taylor,NK_KW16,Inertial_Taylor,4.860563203692436,0.540860652923584,0.04744838550686836,0.17121595652230093,2,20,-0.7797164265066385,0.44122937321662903,-0.11936301738023758,0.1384825855538707,0,8,-2.290538527071476,0.0873350128531456,-0.9163588285446167,0.22647119879400737,6,0,-1.0034748427569866,0.20250079035758972,-1.1711270809173584,0.31307272219763776,6,0,1,2,0.3978362051613031
NK_KW16||Taylor,NK_KW16,Taylor,1.2628020327538252,0.1190132424235344,0.013712232932448387,0.03713435877246252,3,20,-0.24720639211591333,0.059990767389535904,-0.02681482583284378,0.020372669212434143,0,15,-0.6840689924429171,0.09039263427257538,-0.9371805191040039,0.2066225875541854,3,0,-0.353730283677578,0.08681564778089523,-0.9431478977203369,0.20947323525251804,3,0,1,2,0.3978362051613031
NK_MCN99cr||Growth,NK_MCN99cr,Growth,0.3266800777464596,0.128668874502182,4.911939868179616e-06,0.03192588297332682,0,20,0.9674360929411705,0.3862125277519226,1.4565700439561624e-05,0.09501679626882685,0,20,-2.5487542583614413,-3.887690036208369e-05,-0.9477089643478394,0.24318695121438183,20,0,-3.129986545071006,-4.7635861847084016e-05,-1.181860327720642,0.30033387484510743,20,0,1,2,0.3978362051613031
NK_MCN99cr||Inertial_Taylor,NK_MCN99cr,Inertial_Taylor,0.30751963666341453,0.12540526688098907,1.4289599903349881e-06,0.0310833216074905,0,20,0.8630699064456167,0.36403536796569824,3.86356987291947e-06,0.08892807943263013,0,20,-2.551610197669106,-1.3062300240562763e-05,-0.9501960277557373,0.24559529176270659,20,0,-3.05064690008021,-1.5232820260280278e-05,-1.1659021377563477,0.29746698576534264,20,0,1,2,0.3978362051613031
NK_MCN99cr||Taylor,NK_MCN99cr,Taylor,0.034963649882300364,0.03790714964270592,-0.0016291580395773053,0.008114094935138393,0,1,0.036724229542392545,0.04200923070311546,-0.003514495911076665,0.009038413341261086,0,1,-0.9274318595809186,0.013620946556329727,-0.9652929902076721,0.20602606796245687,1,0,-0.9221468860821065,0.015196206048130989,-0.9617785215377808,0.20530184568014248,1,0,1,2,0.3978362051613031
NK_MI14||Growth,NK_MI14,Growth,0.5408975039546817,0.4659668803215027,-0.006396584212779999,0.09918408888115259,0,3,1.8612763864362023,2.302074432373047,-0.7097156047821045,0.5226703089384752,0,1,-1.2080868172081978,0.077567920088768,-0.7259346842765808,0.17378270038355473,3,0,-0.7672873886858156,0.0064163729548454285,-0.6607544422149658,0.1401013094407994,4,1,0,2,0.3978362051613031
NK_MI14||Inertial_Taylor,NK_MI14,Inertial_Taylor,0.493549112656531,0.44791847467422485,-0.012355128303170204,0.09550403640994352,0,3,1.6427685984477876,2.1942732334136963,-0.7165040373802185,0.501261939168365,0,1,-1.2890732463983738,0.0369604155421257,-0.7382971048355103,0.17749857608909703,3,0,-0.7375681827623453,0.014728862792253494,-0.6424329280853271,0.1364162191930404,4,1,0,2,0.3978362051613031
NK_MI14||Taylor,NK_MI14,Taylor,0.07964183228432375,0.13757076859474182,-0.07348388433456421,0.03429638671503726,0,1,0.22413472074549645,0.6216126680374146,-0.5713194012641907,0.1904622573898701,0,1,-0.6240957897389308,0.09240993857383728,-0.6981098651885986,0.15437414005132066,2,0,-0.22651956854679156,0.11493145674467087,-0.19853629171848297,0.05675288450252103,2,1,0,2,0.3978362051613031
NK_MM10||Growth,NK_MM10,Growth,5.236155591439456,0.5524786114692688,0.007524540182203054,0.1942021713727216,3,20,2.3363865986466408,0.21365654468536377,0.006434625014662743,0.07168813503793704,5,20,-0.5742148887366056,0.15258660912513733,-0.9515475630760193,0.27944785424907065,9,0,-2.845762111246586,0.05737483128905296,-1.0773580074310303,0.3086544244000163,13,0,1,2,0.3978362051613031
NK_MPT10||Growth,NK_MPT10,Growth,0.5457222920376807,0.33442211151123047,0.003317068098112941,0.07183716095312229,0,20,1.7845305969531182,1.4865779876708984,-0.00926536787301302,0.3184518247645784,0,3,-1.308702406269731,0.05090634152293205,-0.8188305497169495,0.19626388558729208,3,0,-1.605745673412457,0.03980780392885208,-1.0810189247131348,0.24948653541763474,3,0,1,2,0.3978362051613031
NK_MPT10||Inertial_Taylor,NK_MPT10,Inertial_Taylor,0.5098530374234542,0.3235464096069336,0.0010560989612713456,0.06968169255338041,0,3,1.5181090882979333,1.4050860404968262,-0.03879554197192192,0.3019748429458705,0,3,-1.449312411918072,0.025728944689035416,-0.827829897403717,0.1987721095687975,4,0,-1.5593412481248379,0.032497964799404144,-1.0474028587341309,0.24180070163911058,4,0,1,2,0.3978362051613031
NK_MPT10||Taylor,NK_MPT10,Taylor,0.09155834537523333,0.11403451859951019,-0.028447149321436882,0.0253390196291475,0,1,0.15149987830591272,0.2931576371192932,-0.15150919556617737,0.07177597050668928,0,1,-0.726031900398084,0.05649178847670555,-0.8330486416816711,0.1797110448136297,3,0,-0.5839777978835627,0.04230281338095665,-0.6815394163131714,0.1471205978965644,3,0,0,2,0.3978362051613031
NK_NS14||Growth,NK_NS14,Growth,42.75098741054535,12.50521469116211,0.5495742559432983,2.5181241050776277,0,20,9.509457170963287,1.6857801675796509,0.05254669487476349,0.42159686916888983,0,20,11.196395955979824,1.8573075532913208,0.05085928738117218,0.4781377630282641,3,20,3.3294847048819065,1.0442535877227783,-0.39014214277267456,0.26200408639340417,3,0,0,2,0.3978362051613031
NK_NS14||Inertial_Taylor,NK_NS14,Inertial_Taylor,6.292274734005332,5.390991687774658,-0.05495397374033928,1.1510828134754585,0,3,0.10441008489578962,0.2725825011730194,-0.01657746359705925,0.06024438967232401,0,3,-0.6566360183060169,-0.008495738729834557,-0.3005714416503906,0.06321628433409753,20,0,-0.4821697734296322,-0.002201915718615055,-0.3209238350391388,0.06882125742343154,20,0,0,2,0.3978362051613031
NK_NS14||Taylor,NK_NS14,Taylor,1.4385663827997632,1.558754801750183,-0.07245317101478577,0.33380657451195767,0,1,0.00899459165520966,0.06304861605167389,-0.010040607303380966,0.014137516229223176,0,1,-0.26395307993516326,0.0023064559791237116,-0.19697940349578857,0.04137367480622296,3,0,-0.20854381879325956,0.00460259523242712,-0.1869387924671173,0.039655597099623255,3,0,0,2,0.3978362051613031
