cluster_raw,estimated,cb_authors_ext,wlth,ntwrth,bnkcrdit,open,rule_itr,rule_g
0,0.16666666666666666,0.53333336,0.5,0.23333333333333334,0.43333333333333335,0.13333333333333333,0.3,0.36666667
1,0.6470588235294118,0.7433155,0.25133689839572193,0.27807486631016043,0.4385026737967914,0.10695187165775401,0.342246,0.3368984
